sentence	gender	duration	audio
uatia uchaguzi mkuu uliofanywa kwa mara ya kwanza tangu miongo miwili 	female_feminine	7.0275	common_voice_sw_35409973.wav
wakati wa masika barabara zinaweza kutopitika kirahisi 	male_masculine	4.5435	common_voice_sw_29997852.wav
mwanaume kutoka tanzania ambaye amebuni mziki wake unaoitwa swahili blue 	female_feminine	6.3075	common_voice_sw_35156881.wav
ya mwaka elfu moja mia tisa themanini na mbili 	female_feminine	3.8235	common_voice_sw_34958902.wav
ubarikiwe baba 	male_masculine	2.6355	common_voice_sw_36330702.wav
kama kahawa korosho michikichi pamba na mengineyo 	male_masculine	3.6075	common_voice_sw_29997649.wav
wadudu hawa wana umbo wa nzi gome bila mabawa 	male_masculine	5.4075	common_voice_sw_28695985.wav
ilijulikana sana ndani na nje ya tanzania kuwa iliongozwa sana 	female_feminine	6.4155	common_voice_sw_30202677.wav
wawili hao bado ni marafiki ingawa wanaishi katika maeneo tofauti 	male_masculine	6.7035	common_voice_sw_28694274.wav
pesa ni nzuri 	female_feminine	2.0235	common_voice_sw_35157431.wav
uendeshaji miradi ya muda mrefu na zabuni kupewa kampuni nyingi za nje 	female_feminine	9.4035	common_voice_sw_30372807.wav
marmara na kujiimarisha katika kisiwa cha galliopolis 	female_feminine	4.0755	common_voice_sw_34959548.wav
kujadili namna ya kukabiliana mabadiliko ya tabia nchi 	female_feminine	4.7235	common_voice_sw_34757043.wav
amin alizaliwa elfu moja mia mia tisa ishirini na tatu 	female_feminine	6.4875	common_voice_sw_31270870.wav
kiongozi huyu ni lazima awe anaheshimiwa ambaye maisha yake ya nyuma hayahusiani na malalamiko 	female_feminine	8.6835	common_voice_sw_31581401.wav
miaka ya elfu moja na mia saba na zanzibar ilikuwa makao makuu 	male_masculine	5.8035	common_voice_sw_30147190.wav
alilegeza vikwazo vya manunuzi ya nje na kuhamasisha watu kuanzisha biashara 	male_masculine	6.5235	common_voice_sw_30574761.wav
kwenye msafara wa kuelekea kusini wamasai wamekuwa wapiganaji 	female_feminine	7.1355	common_voice_sw_30581141.wav
muungano wa vyama tawala ulihahidi kushughulikia ukuaji wa kiuchumi 	female_feminine	6.1275	common_voice_sw_35103887.wav
mji huo ukatelekezwa ilipofika mwaka elfu moja mia nane arobaini 	male_masculine	6.3435	common_voice_sw_29997454.wav
barcelona iliburdisha dunia kama man united 	female_feminine	7.0635	common_voice_sw_29799405.wav
akafuata mtawala aliyejulikana kwa jina la rumanyika rugundu wa kwamza 	male_masculine	5.9475	common_voice_sw_29797124.wav
wengi wa nyumbu hawakuvuka juni kama ilivyo kawaida kutokana na moto uliowashwa porini 	male_masculine	6.1275	common_voice_sw_29941625.wav
kozi mwandada kulala na njaa kupenda 	female_feminine	3.2835	common_voice_sw_31271632.wav
tisa tisini na moja akajiunga na chuo cha ualimu mtwara akaendelea na masomo ya 	female_feminine	9.4035	common_voice_sw_34597260.wav
kuna pia wakristo kama jumuiya ndogo zaidi 	female_feminine	4.4355	common_voice_sw_28666426.wav
maporomoko ni kivutio kwenye utalii wa tanzania 	female_feminine	4.4355	common_voice_sw_30653558.wav
mto soummam unapita katikati ya mji 	female_feminine	4.4355	common_voice_sw_29354310.wav
sehemu ya mashariki ya dola iliyoongozwa kutoka konstantinopoli iliendelea 	female_feminine	5.8035	common_voice_sw_28696301.wav
profesa rogasian mahuna wa kilomeni bingwa wa dawa za asili 	female_feminine	5.2635	common_voice_sw_30653998.wav
elfu moja mia mtisa kumi na mbili na meli kubwa zaidi 	male_masculine	6.5235	common_voice_sw_29796036.wav
iliyopo ligi kuu tanzania bara na timu ya taifa ya rwanda 	female_feminine	4.8675	common_voice_sw_30325887.wav
chanzo cha utumwa kilikuwa mara nyingi ama vita ama madeni 	female_feminine	5.0475	common_voice_sw_29217681.wav
tanzania inajivunia sana utawala wa mwinyi 	female_feminine	3.9675	common_voice_sw_30327787.wav
mlango uliokuwa kwenye gereza lililojengwa na wareno walilazimika kuuondoa 	male_masculine	6.39565625	common_voice_sw_30735720.wav
helsinki kuhusu usalama na ushirikiano huko ulaya ulitokeza 	male_masculine	6.1275	common_voice_sw_37092030.wav
hifadhi ya taifa kigosi inapatikana mikoa ya kigoma geita na tabora 	male_masculine	5.2635	common_voice_sw_29980291.wav
wanaunga mkono wapiganaji wa revolutionary united front kuipinga 	female_feminine	7.3155	common_voice_sw_34746201.wav
husababishwa na kuvimba kwa mizizi ya meno ambayo hufikiriwa kuwa na minyoo 	male_masculine	2.7435	common_voice_sw_37226066.wav
ondoa vichaka miamba uchafu kuni zilizotapakaa na chochote kinachoweza kuwa chakula cha panya 	female_feminine	6.8475	common_voice_sw_30436172.wav
japo huchukua muda mrefu sana lakini njia hupatikana na ndivyo ilivyokuwa kwao 	female_feminine	5.9475	common_voice_sw_31285295.wav
utatoa njia yake kuna maeneo haswa mwanzoni 	male_masculine	3.7155	common_voice_sw_36318730.wav
azimio lingine lilikuwa kutaka suala la usalama wa watalii lizingatiwe 	female_feminine	8.5755	common_voice_sw_30371809.wav
akiwa shuleni la salle mara kwa mara castro alionekana 	female_feminine	4.5435	common_voice_sw_34977500.wav
na wakati tamko hilo likitolewa wananchi wa jijini juba kwingineko wameanza sherehe 	female_feminine	7.0275	common_voice_sw_34906950.wav
mfano taifa la israel linakubaliana na taifa la rwanda kutuma watalii 	female_feminine	6.6675	common_voice_sw_30368495.wav
tanzania ilishiriki vema kwenye umoja wa afrika mashariki 	female_feminine	5.5155	common_voice_sw_29799531.wav
hivyo basi kipindi hiki hufuata baada ya kipindi cha kuhama 	female_feminine	5.2635	common_voice_sw_28748417.wav
nani amemwona mwanangu 	female_feminine	2.7075	common_voice_sw_36641685.wav
yosefu kwa ajili ya watoto wa mitaani 	male_masculine	3.5355	common_voice_sw_28745264.wav
wakati ambapo matukio ya maendeleo yanastahili kutokea katika maisha ya mtu 	male_masculine	6.1275	common_voice_sw_36375122.wav
mnamo mwaka wa elfu moja mai tisa na themanini 	male_masculine	5.3355	common_voice_sw_29947097.wav
italia ilijiunga na wafaransa na waingereza kwa kushambulia hungaria 	female_feminine	5.7675	common_voice_sw_30016624.wav
wajerumani walijipanga kilomita kadhaa nje ya mji 	female_feminine	3.8235	common_voice_sw_35284631.wav
ilikabidhiwa rasmi mikononi mwa uingereza kama eneo lindwa 	male_masculine	7.9275	common_voice_sw_29805555.wav
kufuatana na uainishaji wa lugha kwa ndani zaidi kimur pano iko katika kundi la kioseaniki 	male_masculine	10.4475	common_voice_sw_28814702.wav
dhana nyingine potovu ni kuwa tendo lolote la ngono ya kinyeo 	female_feminine	6.89965625	common_voice_sw_30106167.wav
barua ni chombo muhimu katika utamaduni wa kila jamii 	female_feminine	4.3275	common_voice_sw_28666431.wav
hata hivyo mercury alikuwa ametambuliwa kuwa na ugonjwa huo 	female_feminine	5.9835	common_voice_sw_30129516.wav
kabila kubwa zaidi nchini tanzania likifuatiwa na kabila la wahaya na baadae wachaggawasukuma 	female_feminine	7.7835	common_voice_sw_35103764.wav
mi nahaja na wewe yesu 	female_feminine	3.2475	common_voice_sw_34834578.wav
kuna visiwa vingi sana hasa kati ya ugiriki na uturuki 	female_feminine	5.5155	common_voice_sw_28584011.wav
mikoa ya kagera na mwanza upande wa magharibi 	male_masculine	7.7475	common_voice_sw_35412284.wav
umri wa jose mourinho umeenda sana 	female_feminine	3.4635	common_voice_sw_30582089.wav
linapatikana katika mkoa wa singida 	male_masculine	4.9035	common_voice_sw_28691285.wav
misheni ya kwanza afrika mashariki pia ilianzishwa bagamoyo 	female_feminine	5.2275	common_voice_sw_30034470.wav
hasa baada ya vita vya hivi karibuni ni waislamu wakiwemo kwanza 	female_feminine	5.1555	common_voice_sw_35183430.wav
mizizi ya meno ambayo hufikiriwa kuwa na minyoo au ni meno ya karatasi au 	male_masculine	6.5955	common_voice_sw_36331501.wav
nnechristiano ronaldo 	female_feminine	4.0755	common_voice_sw_30047095.wav
amenifanyia amani 	male_masculine	2.1675	common_voice_sw_37216970.wav
watu hao wote waliwaona wanyaturu kuwa ni watu wanaopenda vita 	female_feminine	5.6955	common_voice_sw_30660107.wav
takribani asilimia ishirini ya hewa safi duniani huzalishwa kutoka kwenye msitu huo 	female_feminine	5.71165625	common_voice_sw_31812121.wav
sifa zake zinajulikana kupitia kitabu cha majadiliano cha gregori mkuu 	male_masculine	7.4235	common_voice_sw_28670644.wav
baadhi ya vitu kwenye magofu hayo vinaibwa vinaharibiwa wakati magofu mengine yakizidi kuchakaa 	female_feminine	8.4675	common_voice_sw_30223238.wav
ni mji upande wa kati ya nchi 	female_feminine	3.1755	common_voice_sw_28961650.wav
serikali ina malengo ya kujenga bandari kubwa ya kisasa 	female_feminine	4.5435	common_voice_sw_35104564.wav
hata kwa wafanya kazi waishio ndani ya kiwanda hicho 	female_feminine	6.1635	common_voice_sw_30327378.wav
hawakujua watafikiaje tamati kutokana na kukosa baadhi mahitaji muhimu 	male_masculine	6.7755	common_voice_sw_30180118.wav
washindani wote 	male_masculine	1.8435	common_voice_sw_37098371.wav
hunywa damu kuzuia uchovu baada ya kunywa kilevi 	male_masculine	3.4275	common_voice_sw_30434357.wav
tanzania wamasai wanapatikana mikoa ya arusha na manyara 	female_feminine	5.6955	common_voice_sw_29924693.wav
titanic iliua watu elfu moja mia nne arobaini na sita 	male_masculine	5.1555	common_voice_sw_35132745.wav
koo lawasha sana 	male_masculine	2.7435	common_voice_sw_37094732.wav
filipe samuel magaia alifariki mwezi wa tisa elfu moja mia tisa sitini na sita 	male_masculine	7.3155	common_voice_sw_29797091.wav
alikohitimu stashahada ya juu ya uchumi 	female_feminine	3.3555	common_voice_sw_31284679.wav
mwalimu vicent alikwenda ofisini kwa mwalimu mkuu msaidizi aneth nyongo 	female_feminine	6.8475	common_voice_sw_29788717.wav
beseni yake ina umbo kama s 	female_feminine	4.1475	common_voice_sw_29727469.wav
vita vya maji maji ni vita vilivyopiganwa na watanganyika dhidi ya ukoloni wa kijerumani 	male_masculine	7.3155	common_voice_sw_36388036.wav
wacha nikupende mpenzi 	female_feminine	2.2755	common_voice_sw_35588808.wav
harakati hizi zinawaleta pamoja wananchi wanaopenda maendeleo ya elimu 	male_masculine	5.5155	common_voice_sw_29915426.wav
na mamilioni ya parasiti hukusanyika katika plasenta ya mjamzito 	male_masculine	7.7475	common_voice_sw_29906889.wav
serikali inandaa mipango mizuri na mikakati mizuri kuhakikisha kila kijana ananufaika nazo 	female_feminine	8.2875	common_voice_sw_34833570.wav
wanawajibika katika maamuzi ya kisiasa hadi wafanywe wazee wenye mamlaka 	male_masculine	6.8475	common_voice_sw_36013467.wav
na kuwapa wanawake wengine hamasa kuwa wanaweza bila kuwezeshwa 	male_masculine	6.5235	common_voice_sw_29898409.wav
chuo hiki kina nia imara ya utafiti katika maeneo ya teknolojia na uhandisi 	male_masculine	5.9835	common_voice_sw_28716340.wav
ni mmoja wa wazee niliofanya nao mazungumzo anasema kuwa shujaa huyo alizaliwa hapa 	female_feminine	5.2275	common_voice_sw_37094149.wav
wengi waliweza kuangamia katika utawala wake wa kimabavu 	female_feminine	6.3075	common_voice_sw_31585388.wav
wa kipato cha kati ngazi ya chini na kujiunga na 	male_masculine	5.5875	common_voice_sw_30478642.wav
waswahili kwenye pwani waliita mlima huo kilimanjaro 	male_masculine	5.3355	common_voice_sw_29846412.wav
xavi hernandez alikuwa hakamatiki katikati ya dimba 	male_masculine	4.1115	common_voice_sw_30363868.wav
kuna njia nyingi za kupata ganda la nje 	male_masculine	4.1835	common_voice_sw_29433978.wav
mkataba wake utaanza mwaka elfu mbili na ishirini 	male_masculine	4.9395	common_voice_sw_30342394.wav
ufaransa iliteka mashabiki wa soka kwenye michuano hiyo 	female_feminine	4.2555	common_voice_sw_29923335.wav
utakuwa unatembea kwa masaa tano au saba kwa siku 	male_masculine	4.4355	common_voice_sw_30380516.wav
chakula kikiwa kingi na kukuta mazingira mazuri wanakaa muda mrefu 	female_feminine	5.6955	common_voice_sw_29947870.wav
baada ya kurejea nchini cuba akitokea mexico aliongoza mapinduzi ya kijeshi 	female_feminine	6.4875	common_voice_sw_35123943.wav
shirikisho la soka nchini tanzania linaongozwa na wallace maria 	female_feminine	8.2875	common_voice_sw_29962248.wav
tangu kale anaheshimiwa na madhehebu mbalimbali ya ukristo kama mtakatifu 	male_masculine	7.0275	common_voice_sw_28691117.wav
mwaka ishirini na sita ndugu yake yohane mbatizaji aliacha maisha ya jangwani alikokulia 	female_feminine	6.9555	common_voice_sw_36732180.wav
ambapo kwa wakati huo alizaliwa katika eneo hilo 	male_masculine	4.2555	common_voice_sw_37097102.wav
shajara hutoa hadithi fupi ya muigiza 	female_feminine	4.1835	common_voice_sw_35176718.wav
nyota wa uingereza david beckham aliwahi kuvaa jezi namba saba kabla ya kuondoka united 	male_masculine	8.3955	common_voice_sw_30104493.wav
uviko kumi na tisa umeathiri wanawake mkoani mtwara nchini tanzania 	male_masculine	5.3355	common_voice_sw_29936542.wav
watu watakuona kuwa una mapungufu fulani 	female_feminine	3.5355	common_voice_sw_29939685.wav
sawa na suala la ugonjwa hakuna elezo kamili kuhusu hali ya afya 	female_feminine	5.6955	common_voice_sw_28962066.wav
ofisi za kale zilikuwa sehemu ya jumba au hekalu kubwa 	female_feminine	4.9035	common_voice_sw_28837878.wav
wadau hao ni wanaohudumia shughuli za utalii katika hifadhi hii ya taifa ya serengeti 	female_feminine	7.72765625	common_voice_sw_30124889.wav
wengi wamekuwa wakipanga na wengine wakiahidi kuukwea 	male_masculine	7.6035	common_voice_sw_30257632.wav
dalili nyingi huchanganyika na ishara zingine 	female_feminine	4.2555	common_voice_sw_31584121.wav
kutokana na maneno ya kiajem zinjibar 	male_masculine	4.3275	common_voice_sw_30380763.wav
ikasababisha mchakato wa kupata katiba ya muungano ndani ya mwaka mmoja 	female_feminine	5.0475	common_voice_sw_35106197.wav
ikiwa ni pamoja na kuongezeka kwa msongamano wa magari katika barabara nyingi nchini marekani 	female_feminine	7.4955	common_voice_sw_35222518.wav
wapare walianza kufua chuma kabla ya mwaka wa elfu moja na mia saba 	female_feminine	6.7755	common_voice_sw_30188839.wav
nilikuwa siamini kwenye suala la kutoka kwenye janga la uteja 	female_feminine	6.7755	common_voice_sw_34597698.wav
uwanja wa mkapa ni mkubwa kuliko viwanja vyote afrika mashariki 	female_feminine	8.2875	common_voice_sw_30572767.wav
kutoka dar es salaam mpaka mpanda mkoa ni rukwa magharibi mwa tanzania 	female_feminine	5.3355	common_voice_sw_31261912.wav
samaki aina ya tuna wanapatikana kwenye mto naili 	female_feminine	3.6075	common_voice_sw_31286024.wav
kuna matendo fulani ambayo ni muhimu katika imani hiyo 	male_masculine	5.2275	common_voice_sw_29227344.wav
tumia maji tiririka wakati wa kunawa mikono 	female_feminine	3.9675	common_voice_sw_30591022.wav
kisha huzaa mtoto mmoja tu twiga ni baadhi ya wanyama wachache wanao zaa wakiwa 	male_masculine	6.8835	common_voice_sw_34762883.wav
katika kufanya kazi hiyo ni jukumu la kila mmoja wetu 	female_feminine	3.8955	common_voice_sw_35181705.wav
mashamaba mengine ni yale ya tumbaku katika maeneo ya tanganyika 	female_feminine	4.7235	common_voice_sw_30376591.wav
mkoa wa kilimanjaro kaskazini mwa nchi ya tanzania 	male_masculine	4.1475	common_voice_sw_30104996.wav
uliokuwa na imani katika upande wa pili 	male_masculine	4.9755	common_voice_sw_36299798.wav
i inavyoendelea nchi inavyo develop 	male_masculine	5.6955	common_voice_sw_34763258.wav
wachunguzi hawajajua mbinu ya kuishi na kiumbe huyu 	female_feminine	5.92765625	common_voice_sw_30123770.wav
kwanza programu za kisiasa zilitumia mapato ya serikali 	female_feminine	4.8675	common_voice_sw_36641176.wav
na mungu na kwa amani duniani hasa hotuba zake zilizoandikwa na 	male_masculine	5.0835	common_voice_sw_36383933.wav
maporomoko yakaporogwe yanavutia sana kuyatazama 	female_feminine	5.2275	common_voice_sw_29790920.wav
wanawake jamii ya warangi ni wazuri nywele zao ni asili ya waraabu weupe 	female_feminine	5.5875	common_voice_sw_29792343.wav
aliendelea kupanda vyeo vilivyopatikana kwa waafrika katika jeshi la kikoloni 	female_feminine	6.0555	common_voice_sw_30030885.wav
walifika kwa awamu kutoka magharibi wahamiaji wabantu wenye ujuzi wa kilimo na uhunzi 	male_masculine	7.7475	common_voice_sw_29961481.wav
alipigwa na vifungo vya bunduki gerezani na kichwa chake kilikatwa na kupelekwa kwa amin 	male_masculine	6.1995	common_voice_sw_30379995.wav
mwanzoni palikuwa na nchi chache tu zilizofuata kalenda mpya 	male_masculine	5.4435	common_voice_sw_28581837.wav
uwanja wa wembley ndiyo uliotumika kwa fanali 	male_masculine	3.6075	common_voice_sw_29942286.wav
rais samia bado yupo kwenye mchakato wa kusuka upya safu yake ya uongozi 	female_feminine	6.3435	common_voice_sw_36617616.wav
akiwazuia wamasai wasiende kusini pamoja na kupambana pia 	female_feminine	5.8035	common_voice_sw_30220353.wav
wanamgambo wenye silaha wa armenia kisha viongozi 	male_masculine	6.3075	common_voice_sw_37225274.wav
katika mazingira ya kawaida ni metali nyepesi yenye rangi nyeupe ya kifedha 	male_masculine	6.3075	common_voice_sw_29019344.wav
baada ya kusaini alitoa haja yake na changamoto mpya kama sababu ya kuondoka realmadrid 	male_masculine	8.55565625	common_voice_sw_30631378.wav
olaranyani ataimba kiitikio huku kikundi cha wanakwaya nacho kikiimba 	male_masculine	8.1435	common_voice_sw_34764405.wav
hakulala kwa sababu ya kikohozi na kubanwa sana na kifua 	male_masculine	4.1475	common_voice_sw_30381607.wav
lakini watu walishikwa kama watumwa mpaka mwanzo wa karne ya ishirini 	male_masculine	4.5075	common_voice_sw_29988510.wav
unapongeza zanzibar kwa kuweza kuunda serikali ya umoja wa kitaifa na unauliza 	female_feminine	5.9475	common_voice_sw_35099329.wav
na mama wa kituruki au baba wa kituruki 	female_feminine	3.6435	common_voice_sw_34831993.wav
vipengele vinavyohusisha mila na desturi za wakaguru 	female_feminine	4.6875	common_voice_sw_30035059.wav
kuna mashamba makubwa kwenye kanda la pwani ya afrika ya mashariki 	female_feminine	4.9035	common_voice_sw_28666537.wav
ugonjwa wa korona unahatarisha afya ya mama na mtoto 	male_masculine	5.5155	common_voice_sw_30258327.wav
idi amin alizindua kampeni dhidi ya mabepari wadogo 	female_feminine	4.1475	common_voice_sw_30654086.wav
tanzania ina mazao ya chakula na biashara 	female_feminine	3.5355	common_voice_sw_29793676.wav
